"X","Address","FLAG","Avg.min.between.sent.tnx","Avg.min.between.received.tnx","Time.Diff.between.first.and.last..Mins.","Sent.tnx","Received.Tnx","Number.of.Created.Contracts","Unique.Received.From.Addresses","Unique.Sent.To.Addresses","min.value.received","max.value.received","avg.val.received","min.val.sent","max.val.sent","avg.val.sent","min.value.sent.to.contract","max.val.sent.to.contract","avg.value.sent.to.contract","total.transactions..including.tnx.to.create.contract","total.Ether.sent","total.ether.received","total.ether.sent.contracts","total.ether.balance","Total.ERC20.tnxs","ERC20.total.Ether.received","ERC20.total.ether.sent","ERC20.total.Ether.sent.contract","ERC20.uniq.sent.addr","ERC20.uniq.rec.addr","ERC20.uniq.sent.addr.1","ERC20.uniq.rec.contract.addr","ERC20.avg.time.between.sent.tnx","ERC20.avg.time.between.rec.tnx","ERC20.avg.time.between.rec.2.tnx","ERC20.avg.time.between.contract.tnx","ERC20.min.val.rec","ERC20.max.val.rec","ERC20.avg.val.rec","ERC20.min.val.sent","ERC20.max.val.sent","ERC20.avg.val.sent","ERC20.min.val.sent.contract","ERC20.max.val.sent.contract","ERC20.avg.val.sent.contract","ERC20.uniq.sent.token.name","ERC20.uniq.rec.token.name","ERC20.most.sent.token.type","ERC20_most_rec_token_type"
6175,9.47200786209946e+47,0,33.62,0,70.53,3,1,0,1,3,101,101,101,1.002548,85.020462,33.666171,0,0,0,5,129.2437137,54.95,0,0.000504,0,70370.81554,0,0,0,1,0,1,0,0,0,0,32345,0,0,0,0,0,0,0,0,0,1,"0","0"
9171,1.00017129266564e+48,1,0,0,0,0,0,0,0,0,0,0,0.594056,0.69,0.087058,0.499139,0,0,0,0,0,0.85,0,-0.497875745,1,101.1906878,0,0,0,1,0,1,0,0,0,0,100,76000,7360.299199,0,0,0,0,0,0,0,1," ","SinghCoin"
8927,8.30336178089855e+47,1,0,6508.59,21562.25,0,8,0,8,0,0.04,2.9,0.194662,0,2.136,0.819824,0,0,0,11,0.998862621,29.57886988,0,0.000984218,1,1.337,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,358.998583,0,0,0,0,1," ","Tronix"
1313,1.88972714274719e+47,0,0,2385.6,4833.53,1,2,0,2,1,0.001,2,0.01,0.14534,4.497797,2.241825,0,0,0,4,1.25328657,1.63,0,0.00104,0,1.337,0,0,0,1,0,1,0,0,0,0,1.337,118324.5,486.92491,0,0,0,0,0,0,0,1,"0","0"
7193,1.1014552488543e+48,0,163.66,1.11,331.33,2,2,0,2,2,44.851417,59.676432,50.5,1.572968,96.960091,50.499487,0,0,0,4,100.9990158,101,0,0.00084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
2092,3.10312942116329e+47,0,34.84,3016.12,16004.73,5,8,0,4,1,0,51.36301,12.769696,0,58.755753,19.000413,0,0,0,12,100.9990158,349.5,0,0.403968907,5,0,0,0,0,5,0,1,0,0,0,0,1.337,0.883883,0,0,0,3164.945976,0,0,0,0,1,"None","XENON"
7161,1.095446132596e+48,0,0,0,13891.88,1,2,0,2,1,0.336246,7.176639,0.97967,2.534559,8,5.69433,0,0,0,4,21.97078764,9.319606465,0,0.001030958,0,3.939836314,12.72772144,0,1,1,0,1,0,0,0,0,0.424017,4.562647,0,0,0,0,0,0,0,1,1,"0","0"
6772,1.03291800322976e+48,0,4.38,88550.25,320690.37,3,2,0,2,1,1.684135,2.999559,2.68412,1.99955,2.446726,2.463262,0,0,0,5,1.325952767,4.2,0,-89.67722876,0,0,0,0,0,0,0,0,0,0,0,0,1.337,591.434676,0,0,0,0,0,0,0,0,0,"0","0"
6125,9.34991299703272e+47,0,86434.68,135707.2,876294.22,8,4,0,4,4,0.001405,3.364086,0.78055,0,0,0,0,0,0,15,8.223912095,1.065805,0,0.000441,19,2911.582607,0,0,0,12,0,14,0,0,0,0,0,21000,75.576457,0,0,0,0,0,0,0,14,"None","SAFE.AD - 20% DISCOUNT UNTIL 1 MAY"
1158,1.68747589035238e+47,0,687.23,350.13,3389.65,3,2,0,1,1,0.090586,0.049591,0.555711,0,0,0,0,0,0,5,10.99908737,15.76108081,0,0,5,0,212813.1174,0,3,1,0,1,0,0,0,0,1,0,0,100,0,0,0,0,0,5,1,"","DCORP"
2971,4.39379876851116e+47,0,23.38,0.25,68.7,3,2,0,2,3,467.501812,1507.464496,1000.5,0.25798,1755.428878,666.999528,0,0,0,5,2000.998585,2365.37051,0,0.000984218,0,917.1005762,0,0,0,1,0,1,0,0,0,0,666,0,0,0,0,0,0,0,0,0,1,"0","0"
1688,2.53271667335498e+47,0,0,0,3.4,0,3,0,3,0,11,77.68876,29.5225,29.989496,0,20.80171,0,0,0,3,0,359.061997,0,0.01251525,0,0.170317136,0,0,0,1,0,1,0,0,0,0,0,810000,99,0,0,0,0,0,0,0,1,"0","0"
6619,1.00571313720389e+48,0,0,14778.59,161392.93,0,8,1,3,0,0.0028,90,10.050826,0,0,3.2e-05,0,0,0,9,0,102.1295605,0,0.922959773,0,0,0,0,0,0,0,0,0,0,0,0,1.337,1.337,0.03036,0,0,0,0,0,0,0,0,"0","0"
7225,1.10587625089181e+48,0,164.28,0.84,326.13,2,3,0,2,2,45.38084,59.447981,29.25,0.999076,100.998016,50.499508,0,0,0,4,100.998446,101,0,0.002016,0,8427.68237,0,0,0,1,0,1,0,0,0,0,9500,0,503.319821,0,0,10000,0,0,0,0,1,"0","0"
541,7.41226747381161e+46,0,0,1547.29,226784.32,0,146,1,4,0,0.002652,0.735247,1.146906,0,2.2207,0.94822,0,0,0,146,0,0.075,0,47.60848499,1,832990.1338,0,0,0,1,0,1,0,0,0,0,302099,1.337,0,990000,0,0,0,0,0,0,1,"None","Golem"
1730,2.58499476788524e+47,0,3307.98,38009.72,175200.53,4,5,0,2,3,0.003,3.999922,0.975331,0,2.232266,0.404997,0,0,0,7,20.00851204,0.007498475,0,1.507568804,11,0,0,0,0,1,0,1,0,0,0,0,0,26518.16494,0,0,0,0,0,0,0,0,1,"None","XENON"
3253,4.90968661716473e+47,0,14.7,0,66.3,3,1,0,1,3,101,101,101,2.188456,53.433183,33.666149,0,0,0,4,100.9985715,31,0,0.039238517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,33.736656,0,0,0,0,0,"0","0"
4048,6.1278391388462e+47,0,0,1846.79,226781.63,0,124,1,3,0,0.036,1.876788,0,0,1.64,0.719233,0,0,0,125,0,66.53886848,0,21.82172196,0,0.359767174,0,0,0,1,0,1,0,0,0,0,0.741761,999,0,0,116769.4,0,0,0,0,0,1,"0","0"
2440,3.63821445803765e+47,0,0,0,0,0,0,0,0,0,14.17769,20.009559,24.33002,20.008512,0,21.057,0,0,0,1,1.62538,101,0,0.001764,0,1.934497029,0,0,0,1,0,1,0,0,0,0,0,1.337,4883.851939,0,0,0,0,0,0,0,1,"0","0"
8333,4.23249459414018e+47,1,5837.5,1701.06,34773.83,2,6,0,6,1,0,4.99,0.267101,0.999034,5.272717,1.583618,0,0,0,4,5.499,82.62366163,0,-23.77568755,1,0,0,0,0,0,0,0,0,0,0,0,0,747630,0,0,0,0,0,0,0,0,0," "," "
3767,5.70719157077642e+47,0,0,3167.55,229008.45,1,3,0,2,1,0.508986,3.011242,0.407843,0.999559,7.475743,3.11238,0,0,0,4,32.61741706,1.999118,0,0.000471636,5,0,0,0,0,5,0,1,0,0,0,0,0,2515.616755,0,0,0,100,0,0,0,0,1,"None","DATAcoin"
6150,9.41274571130246e+47,0,0,30922.92,198903.78,0,2,1,2,0,1,15,3.209348,35.282657,0,19.99811,0,0,0,3,0,0,0,11.22626894,11,0,0,0,0,1,0,1,0,0,0,0,0,13.37,500.764694,0,0,0,0,0,0,0,1,"None","SAFE.AD - 20% DISCOUNT UNTIL 1 MAY"
8236,3.69506808876656e+47,1,192.47,171.79,14169.92,61,228,0,298,27,0.3,20.49,3.881424,0,50,3.574571,0,0,0,292,115.2568922,101,0,0.0290091,97,576999.3809,0,0,36,55,0,61,0,0,0,0,0,0,83.116238,0,0,0,0,0,0,8,61," ","Hash Power Token"
5632,8.55696628820109e+47,0,25642.19,8615.07,231989.65,8,5,0,3,7,16,88.505496,33.666667,19.499567,75,45.870559,0,0,0,12,100.99895,101,0,0.000441,5,13383.63,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"None","SGCC"
3910,5.93795098382131e+47,0,45862.69,0,130100.42,2,1,0,1,2,0,0.1,0.360262,0.000529,0,0,0,0,0,3,0.030807764,164.5054643,0,0.00394934,0,30.10114691,0,0,0,1,0,1,0,0,0,0,13.37,0,373.2674,0,0,2391.3515,0,0,0,0,1,"0","0"
4910,7.42302178228213e+47,0,8227.08,22382.53,874488.88,68,37,4,22,49,0.71153,190,11.189453,5e-05,60,6.07536,0,0,0,107,100.9985715,258.5225765,0,327.0747187,55,0,9.95e-12,0,2,23,0,24,0,0,0,0,0,0,10413.731,0,100,0,0,0,0,6,23,"blockwell.ai KYC Casper Token","None"
4226,6.39961084383296e+47,0,1572.64,6079.22,1116086.92,96,139,0,13,6,0,934.9,89.609844,0,999.999311,79.553928,0,0,0,266,6764.873108,8219.008183,0,1.027110559,23,0,0,0,0,20,0,27,0,0,0,0,0.212442,0,0,0,0,2.805868,0,0,0,0,27,"None","Livepeer Token"
7517,1.15733220420677e+48,0,12.06,10125.4,110386.97,10,13,0,4,12,0.229,1.291135,0.929573,0.054773,1,0.397686,0,0,0,20,0,0,0,-0.99958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
909,1.27027834515202e+47,0,23132.57,969.74,525443.65,17,16,0,2,1,0.100496,1.907903,0.306204,0.439559,2.394006,1.178,0,0,0,36,0,0.02,0,0.00385796,5,0,0,0,0,5,0,4,0,0,0,0,0,0,0.966737,0,0,13010.83905,0,0,0,0,4,"None","Livepeer Token"
7184,1.09744400043466e+48,0,182.96,2838.98,48730.72,12,10,0,1,1,0,4.8,2.42802,0.01,0,0,0,0,0,21,9.45249732,3.788,0,0.039921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.304404,0,0,0,0,0,"0","0"
467,6.10088655124138e+46,0,40460.94,9672.3,307003.17,6,5,0,4,4,0.195,1.058461,0.178323,0.195689,0,0,0,0,0,8,0,0.5,0,0.011430949,5,1.116926464,0,0,0,5,0,1,0,0,0,0,0,39.248431,0,1.9959,0,0,0,0,0,0,1,"None","XENON"
6268,9.5541609314121e+47,0,18343.94,8193.92,452141.97,16,10,0,7,17,0.002142,4.507006,1.793739,0.007,2.989542,1.065353,0,0,0,25,0.51776969,112.2092853,0,0.644238192,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"None","None"
776,1.09170863962967e+47,0,3.53,177.42,271.4,3,3,0,3,1,0.377281,1.5,0.211598,2.112867,1.49366,1.616704,0,0,0,6,0,10.5,0,0.00044129,0,0,0,0,0,0,0,0,0,0,0,0,0.525943,29929.2,0,0,0,0,0,0,0,0,0,"0","0"
640,8.78006835572886e+46,0,733.09,66237.99,265214.08,3,5,0,3,1,0.01,28.111803,6.54057,0.004895,39.304967,13.773831,0,0,0,8,100.998488,114.5941735,0,0.003646,0,0,0,0,0,0,0,0,0,0,0,0,0.284489,538.528639,0,0,0,0,0,0,0,0,0,"0","0"
8223,3.57831139633669e+47,1,0,0,2.75,1,2,0,2,1,10000,10000,10000,50,100,500.249528,0,0,0,4,10000.94754,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904.536758,0,0,0,0,0,0,"0","0"
6597,1.00406958414881e+48,0,12133.84,37458.31,602494.67,9,29,0,4,6,0.01,4.678277,0.754598,0,2.426129,0.679377,0,0,0,39,4.9,15.57811577,0,0.001040256,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"None","WELL Token"
1194,1.72399425819083e+47,0,4211.31,81748.14,317436.5,6,4,0,2,5,0.007082,30,8.0021,0,24.517278,9.73634,0,0,0,10,100.9990158,101,0,-0.3072533,8,1.267469058,0,0,0,6,0,8,0,0,0,0,1.337,2500,0,0,0,0,0,0,0,0,8,"None","XENON"
4396,6.6540631888725e+47,0,163.56,0.82,323.48,2,2,0,2,2,47.803114,55.870304,50.5,0.499454,96.631631,50.499508,0,0,0,4,186.5131947,101,0,0.000984218,0,7.220323818,0,0,0,1,0,1,0,0,0,0,0,0,95.784072,0,0,0,0,0,0,0,1,"0","0"
826,1.15419430634626e+47,0,0,17.09,91979.92,1,1,0,1,1,0.107646,4.97,4.186721,3.989559,3,2.99938,0,0,0,2,12.01905673,29.38156653,0,0.001526354,0,0.460498871,70.27,0,1,1,0,1,0,0,0,0,1.337,0,0,0,0,0,0,0,0,1,1,"0","0"
1048,1.50988952970631e+47,0,0,2043.1,160054.58,0,91,1,3,0,1e-04,6.074474,0.984639,0,0,0,0,0,0,94,22.73342029,9.94619775,0,220.5538066,0,0,299971.8167,0,1,0,0,0,0,0,0,0,730,0,0,1133.368309,100,24.731555,0,0,0,1,0,"0","0"
8861,7.8941658913933e+47,1,7039.45,2150.17,45804.92,12,12,0,13,12,0.005,1.127365,0.417939,0.45,0.999264,0.999139,0,0,0,26,0.224324445,1.01651922,0,0.000943273,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,0,0,0,0,0,0,0,0,0,1," ","Blockwell say NOTSAFU"
139,1.17172070399921e+46,0,162.38,0,46.37,2,1,0,1,2,101,101,88.505496,19.99895,84.999545,50.499487,0,0,0,3,100.9984458,115.058,0,0.012487636,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,0,0,0,0,0,0,"0","0"
4428,6.7182436602388e+47,0,0,10600.35,101428.83,0,7,1,7,0,0.316017,3.980767,1.029705,0,1.805893,0.337653,0,0,0,8,3.42763153,3.600221939,0,23.06110509,0,1.468335301,27098.23328,0,1,1,0,1,0,0,0,0,493.21,654.284551,117.02387,2675.678065,0,0,0,0,0,1,1,"0","0"
3250,4.88763462159358e+47,0,0,0,2517.82,1,1,0,1,1,1.765,0.5,0.064736,1.40916,0.599034,0.4,0,0,0,2,21.057,3,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.906438,0,0,0,0,0,"0","0"
6450,9.83368307099501e+47,0,0,0,2.78,1,1,0,1,1,22,11,11.725,14.994528,10.80458,16.298214,0,0,0,2,0,1.24817283,0,0.001428506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
5861,8.94590007331259e+47,0,0,1579.15,192601.7,0,120,1,4,0,0,1.034315,0.666475,0,0,0,0,0,0,120,20.05411866,0.10572295,0,51.34518551,2,0,100,0,1,0,0,0,0,0,0,0,0,1.337,0,0,0,0,0,0,0,1,0,"SONM","DGD"
5062,7.66044494360285e+47,0,0,30259.13,60463.37,0,3,1,2,0,0.159936,6.42034,1.643699,0,0,0,0,0,0,4,2.389139,10.3847313,0,19.02033767,0,12.29063657,0,0,0,1,0,1,0,0,0,0,2.249355,10000,14.185,0,0,0,0,0,0,0,1,"0","0"
461,6.15277704820128e+46,0,21.2,0,65.03,3,1,0,1,3,101,101,101,1.0001,63.440953,33.665988,0,0,0,4,100.9990158,101,0,0.069199783,0,93.64337474,0,0,0,1,0,1,0,0,0,0,189.817909,0,137.164722,0,0,0,0,0,0,0,1,"0","0"
7203,1.10371920283653e+48,0,0,1667.32,6167.82,1,2,0,1,1,0.49,1,1.016661,1.09916,0.998953,0.998608,0,0,0,3,0,11.04578963,0,0.011381407,0,1.947067215,0,0,0,1,0,1,0,0,0,0,0,1e+06,117.07706,0,0,0,0,0,0,0,1,"0","0"
2076,3.07787504434387e+47,0,159.14,0.21,330.08,2,2,0,2,2,40.931046,51.451557,50.5,0.108,100.499016,50.499474,0,0,0,4,100.9979759,101,0,0.0651962,0,0,44.13992388,0,1,0,0,0,0,0,0,0,0,0,200.593669,0,0,0,0,0,0,1,0,"0","0"
5014,7.55260764074334e+47,0,1812.27,6042.93,892562.65,148,190,0,41,76,1,56.082156,38.656728,0,356.924023,5.16561,0,0,0,297,1340.7021,1210.690815,0,-49.95174352,123,0,0,0,35,40,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,"None","Insolar"
8491,5.4433874839451e+47,1,0,0,0,0,0,0,0,0,0,2.426697,0.642395,0,0,0.074328,0,0,0,1,0,6.5006804,0,22.67581954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," "," "
8207,3.48412346048451e+47,1,0,9.08,9808.28,1,6,0,6,1,0.054,0.12,0.414112,2.632008,0,3.076664,0,0,0,8,0.521875,2.45,0,0.001428506,1,6.054375442,0,0,0,1,0,1,0,0,0,0,0,159.8,1.152908,0,0,0,0,0,0,0,1," ","VIU"
7794,7.80632646546721e+46,1,0,0,0,0,0,0,0,0,0,0.756631,0.434526,0.646247,0,0.404115,0,0,0,0,2.15095203,94.57918918,0,0.000147,1,0,463588.1494,0,2,0,0,0,0,0,0,0,703.06267,6.500039,0,566.165199,0,0,0,0,0,5,0,"blockwell.ai KYC Casper Token","Lino"
5747,8.74353616557573e+47,0,47647.06,11540.73,253738.68,8,7,0,4,8,0.001,4.194488,0.652662,0,3.329748,0.771214,0,0,0,16,0,1.731452203,0,0.00054035,3,0,0,0,0,0,0,0,0,0,0,0,0,340,1.337,0,0,0,0,0,0,0,0,"None","TheDAO"
4270,6.46694754612899e+47,0,17.85,2060.97,144017.12,121,132,0,3,7,1e-06,48.115,1.351856,0,39.989568,5.512804,0,0,0,243,1836.273387,1852.044338,0,0.001554,4,0,24.73155476,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Sether","None"
4542,6.90427573756027e+47,0,41372.51,5242.65,519421.97,10,12,0,4,6,0,550,90.601888,0.011,1000,71.728492,0,0,0,18,2000.998113,2599.401197,0,0,15,0,0,0,0,9,0,12,0,0,0,0,0,13.37,0,0,0,0,0,0,0,0,12,"None","Insolar"
3911,5.93196659803017e+47,0,60.56,0.53,318.18,3,2,0,2,1,0.2,7,4.0005,22,23.537776,21.49958,0,0,0,5,26.98,10.9398774,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,345729.2079,0,0,0,0,0,0,"0","0"
6073,9.27208809901545e+47,0,728.08,1675.05,988453.08,513,78,0,18,78,0.177404,370.892142,93.799812,0,333,17.591631,0,0,0,441,19533.99818,12590.012,0,-43.12031267,519,336056.6294,0.00042318,0,60,49,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,50,61,"E4ROW","MobileGo"
5697,8.67293301160245e+47,0,19721.33,8615.07,799707.9,36,36,0,22,22,0.049749,20,9.580231,0.655722,20,6.327949,0,0,0,67,0.499139,201.4196573,0,0.000965448,0,1.337,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0"
6307,9.61647619865339e+47,0,0,1365.9,445283.63,0,388,1,3,0,0.19,0.207138,0.6945,0,0.999528,0.523974,0,0,0,387,122.9804057,25.02144,0,105.9935508,0,0,0,0,0,0,0,0,0,0,0,0,0.423538,0,1.221611,0,0,0,0,0,0,0,0,"0","0"
3571,5.40934381596652e+47,0,3.52,1728.65,80186.48,32,54,0,2,1,0.1,2,0.88617,0.191292,2.99916,0.837819,0,0,0,91,7.406737617,0,0,-2.962022477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.940819,0,0,0,0,0,0,0,0,"None","WisePlat Token"
5901,8.98575834258378e+47,0,2.86,3251.5,51699.4,12,12,0,12,1,0.03,15.644816,2.113932,0.999523,5.126765,3.852752,0,0,0,24,0.19979,2.6,0,-3.092421143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977657,0,0,0,0,0,0,0,0,"None","WisePlat Token"
6091,9.31961005087098e+47,0,719.5,72045.74,697603.9,51,24,0,7,25,0.001303,59,14.853563,0.088451,107.00792,34.093169,0,0,0,71,100.9990158,114.76556,0,0.001886545,0,600,0,0,0,1,0,1,0,0,0,0,600,0,0.210346,0,0,0,0,0,0,0,1,"0","0"
4539,6.87297763375985e+47,0,4.82,23074.98,119389.78,3,2,0,2,1,1,87.44,50.5,1.989258,64.026784,35.165551,0,0,0,6,100.9990158,101,0,0.441162944,6,0,0,0,0,6,0,6,0,0,0,0,1.337,0,737.132141,0,0,0,0,0,0,0,6,"None","Livepeer Token"
6906,1.05529428033026e+48,0,28.16,887.43,912604.43,933,838,0,5,2,0.010027,39.77,0.003802,0.002895,52.982302,1.375935,0,0,0,1741,3805.456886,3630.807568,0,1.44780372,5,100,0,0,0,5,0,5,0,0,0,0,13.37,4.612726,0,0,100,0,0,0,0,0,5,"None","Livepeer Token"
8000,2.05837477552953e+47,1,0,73.97,1310.22,0,14,0,13,0,0,7,1.096028,0,0,0,0,0,0,15,0,0.035,0,0.001554,2,1.705319235,0,0,0,2,0,2,0,0,0,0,0,0,124.22423,0,614.67869,0,0,0,0,0,2," ","Blockwell say NOTSAFU"
6225,9.52386214516013e+47,0,8752.41,12357.92,736430.4,41,25,0,10,29,0.059122,6.995184,0.7392,0,5.048061,0.462303,0,0,0,63,3.9138123,6.39942711,0,0.00062,36,640324.8844,0,0,0,30,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,"None","EBCoin"
3027,4.48785693828195e+47,0,4.03,39515.67,772910.85,13,19,0,13,1,0.006122,17.430083,5.62153,16.14664,19.999359,17.79079,0,0,0,36,103.1981431,101,0,0.000377992,0,0.397975748,0,0,0,1,0,1,0,0,0,0,0.083031,0,0,0,0,0,0,0,0,0,1,"0","0"
471,6.27905733004735e+46,0,0,1.57,19326.12,1,2,0,2,1,0.023951,0.005,0,0.042314,0.503304,0.086412,0,0,0,4,10.1,27.75349197,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561101,0,0,0,0,0,0,0,0,"0","0"
5662,8.6167053151705e+47,0,35.27,2885.89,982974.33,195,220,0,6,1,0,3.252777,2.514352,0.494016,3.822447,1.399191,0,0,0,438,375.535352,870.7495736,0,0.004122228,0,0,1141889.49,0,1,0,0,0,0,0,0,0,780,29990,0.064138,4193.352,0,0,0,0,0,1,0,"0","0"
1054,1.50678247263278e+47,0,1.09,45855.8,458570.73,7,8,0,5,1,10.443894,15,9,9.99938,19.938235,12.860612,0,0,0,14,0.999430727,2.09335,0,0.00084,0,0,0,0,0,0,0,0,0,0,0,0,0,2018000,0,0,0,0,0,0,0,0,0,"0","0"
4246,6.44168523830495e+47,0,152.29,0,312.5,2,1,0,1,2,101,101,101,35.999016,60.999016,50.499508,0,0,0,3,137.8723217,101,0,0.001512,0,608.7600221,0,0,0,1,0,1,0,0,0,0,600,0,1935.265611,0,0,0,0,0,0,0,1,"0","0"
1479,2.14345599258457e+47,0,6.17,5879.89,209176.72,50,57,0,8,2,0.267,76.9,22.798565,0.098785,53.339027,30.738778,0,0,0,113,100.9989738,62.682,0,0.001428506,0,0,0,0,0,0,0,0,0,0,0,0,1.337,1.337,2.01066,0,6104.993301,0,0,0,0,0,0,"0","0"
4904,7.39898513309332e+47,0,0,2224.54,334529.83,0,146,1,3,0,0.017965,1.003235,0.000242,0,0,0,0,0,0,142,6.18185358,0.001,0,28.81660179,166,9974.220147,0,0,52,4,0,4,0,0,0,0,0,47.316647,2282.87724,0,100,0,0,0,0,1,3,"None","INS Promo"
4683,7.1121687368999e+47,0,10.96,9529.23,19080.6,2,3,0,2,1,0.4606,30.035476,5.604336,0.439394,24.998242,11.976251,0,0,0,4,100.9989738,101,0,0.009492002,0,6.66e-16,0,0,0,1,0,1,0,0,0,0,0,0,0.075326,0,0,0,0,0,0,0,1,"0","0"
4330,6.56449670331247e+47,0,227497.43,0,797183.38,7,3,0,3,6,0.123839,20,5.341667,1.081529,11.99938,4.577174,0,0,0,11,13.32308764,101,0,0.000984218,1,2.097621132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"None","VIU"
5922,9.04835879399391e+47,0,3630.27,4373.54,320370.28,7,86,0,8,3,0.143811,1.040161,2.307696,0.009,0,0,0,0,0,97,0,1.23034958,0,211.48,23,0,0,0,0,16,0,19,0,0,0,0,0.499294,0,0,0,138600,0.040278,0,0,0,0,18,"None","DMTS"
8639,6.3239196171835e+47,1,0,0,401744.53,0,9999,1,7409,0,1.5,284.199398,3.277248,12000,193.310228,10162.66667,0,0,0,10000,11180.30833,0.692555679,0,-6565.782688,1,32512.15842,392.3920336,4014.975278,1,1,1,1,0,0,0,0,25002,0,0,0,0,0,0,0,0,1,1,"blockwell.ai KYC Casper Token","DATAcoin"
923,1.2871540132378e+47,0,14.63,0,63.67,5,1,0,1,3,101,101,101,1,79.99958,7.768726,0,0,0,7,100.9990158,101,0,0.001554,0,1.267469058,100,0,1,1,0,1,0,0,0,0,0,1.337,0,0,0,0,0,0,0,1,1,"0","0"
5424,8.2262354657056e+47,0,6370.93,13474.44,413062.35,21,11,0,6,5,0.01317,6.490009,2.086115,0,6.031083,0.955726,0,0,0,36,2.838,1.933135,0,0.000984218,11,2.735920138,0,0,0,1,0,1,0,0,0,0,1.550508,0,0.723313,0,0,0,0,0,0,0,1,"None","Insolar"
4344,6.58470200232255e+47,0,0,169217.42,595059.37,0,18,0,9,0,0.001386,28.443838,3.45805,0,0,0,0,0,0,17,82.40050736,108.513,0,0.001414909,0,7852.255549,0,0,0,1,0,1,0,0,0,0,7465,0,0,0,0,42481.78265,0,0,0,0,1,"0","0"
4796,7.27619116358979e+47,0,13.61,2092.63,20111.62,6,5,0,4,1,1,6.5,3.698976,0.998908,5.6,2.61802,0,0,0,8,0.580925035,27.51492371,0,0.001428506,0,1.636411696,106817.8884,0,1,1,0,1,0,0,0,0,414.209516,0,54.899563,1,1200000,4584.623139,0,0,0,1,1,"0","0"
7783,7.27888266115555e+46,1,372.54,4554.35,78078.7,14,19,0,22,1,0.056211,5,2.568699,0,10.49958,0.261787,0,0,0,33,101.4778126,21.03350374,0,0.001488218,7,602.7274673,0,0,0,5,0,8,0,0,0,0,0,1.337,67.32435,0,0,93,0,0,0,0,8," ","GSENetwork"
3715,5.64247898217481e+47,0,22.09,0,62.52,3,1,0,1,3,101,101,101,3,51.66187,33.666149,0,0,0,4,100.9989738,101,0,0.00776747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
222,2.47405920467761e+46,0,3.23,0,323.42,101,3,0,3,99,4104.462538,5000,5000,0.5,101,87.477333,0,0,0,104,473,693.1313053,0,0.001554,2,0,0,0,0,0,0,0,0,0,0,0,0.030147,0.582246,0,0,0,0,0,0,0,0,0,"None","None"
5902,8.99431359826716e+47,0,0,0,332.75,1,1,0,1,1,1,0,0.603095,0.48053,0.053908,0.60938,0,0,0,2,0.928444568,2.66791357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000,0,0,0,0,0,0,"0","0"
3033,4.52823728310175e+47,0,25.54,0.42,76.17,4,2,0,2,5,31.131708,3.494712,30,0.3,3.40938,2.107676,0,0,0,6,12.32887499,105.4132287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891957,0,0,0,0,0,0,0,0,0,0,"0","0"
3510,5.33269638729609e+47,0,5.47,0,17.62,3,1,0,1,3,101,101,101,39.999351,67.620252,58.332611,0,0,0,4,52.72388256,101,0,0.001554,0,0,0,0,0,0,0,0,0,0,0,0,0.46053,406.156385,0,0,0,0,0,0,0,0,0,"0","0"
